temps_s,temperature_C
576.727,34.43
577.229,34.43
577.730,34.43
578.232,34.43
578.733,34.43
579.235,34.45
579.737,34.45
580.238,34.45
580.739,34.45
581.241,34.45
581.743,34.45
582.244,34.45
582.745,34.45
583.247,34.45
583.749,34.45
584.250,34.45
584.751,34.45
585.253,34.48
585.755,34.48
586.256,34.48
586.757,34.48
587.259,34.45
587.761,34.45
588.262,34.48
588.764,34.45
589.265,34.50
589.767,34.45
590.269,34.48
590.770,34.48
591.271,34.48
591.773,34.48
592.275,34.45
592.776,34.48
593.277,34.45
593.779,34.48
594.281,34.48
594.782,34.45
595.283,34.45
595.785,34.45
596.287,34.45
596.788,34.45
597.289,34.45
597.791,34.45
598.293,34.45
598.794,34.45
599.295,34.45
599.797,34.45
600.299,34.45
600.800,34.45
601.301,34.43
601.803,34.45
602.305,34.45
602.807,34.43
603.307,34.45
603.809,34.43
604.311,34.45
604.813,34.45
605.313,34.45
605.815,34.45
606.317,34.45
606.819,34.43
607.319,34.45
607.821,34.48
608.323,34.48
608.825,34.48
609.325,34.48
609.827,34.48
610.329,34.48
610.831,34.48
611.331,34.48
611.833,34.48
612.335,34.48
612.837,34.48
613.337,34.48
613.839,34.48
614.341,34.48
614.843,34.48
615.345,34.48
615.845,34.48
616.347,34.48
616.849,34.48
617.351,34.48
617.851,34.48
618.353,34.48
618.855,34.48
619.357,34.48
619.857,34.48
620.359,34.50
620.861,34.48
621.363,34.48
621.863,34.48
622.365,34.48
622.867,34.48
623.369,34.48
623.869,34.48
624.371,34.48
624.873,34.48
625.375,34.48
625.876,34.48
626.377,34.48
626.879,34.48
627.381,34.48
627.882,34.48
628.383,34.48
628.885,34.50
629.387,34.48
629.888,34.50
630.389,34.50
630.891,34.48
631.393,34.48
631.894,34.50
632.395,34.48
632.897,34.50
633.399,34.48
633.900,34.48
634.401,34.48
634.903,34.50
635.405,34.50
635.906,34.50
636.407,34.52
636.909,34.50
637.411,34.52
637.912,34.52
638.413,34.52
638.915,34.52
639.417,34.52
639.918,34.52
640.419,34.52
640.921,34.52
641.423,34.52
641.924,34.52
642.426,34.52
642.927,34.52
643.429,34.52
643.930,34.52
644.432,34.52
644.933,34.52
645.435,34.52
645.937,34.52
646.438,34.52
646.939,34.55
647.441,34.52
647.943,34.55
648.444,34.52
648.945,34.52
649.447,34.52
649.949,34.52
650.450,34.52
650.951,34.52
651.453,34.52
651.955,34.52
652.456,34.52
652.957,34.52
653.459,34.52
653.961,34.52
654.462,34.52
654.964,34.52
655.465,34.52
655.967,34.52
656.468,34.52
656.970,34.52
657.471,34.55
657.973,34.52
658.474,34.52
658.976,34.52
659.477,34.52
659.979,34.52
660.480,34.52
660.982,34.52
661.483,34.52
661.985,34.52
662.486,34.52
662.988,34.52
663.489,34.50
663.991,34.50
664.492,34.52
664.994,34.52
665.495,34.52
665.997,34.52
666.498,34.52
667.000,34.52
667.501,34.52
668.003,34.55
668.504,34.55
669.006,34.55
669.508,34.55
670.009,34.55
670.510,34.55
671.012,34.55
671.514,34.57
672.015,34.55
672.516,34.55
673.018,34.57
673.520,34.57
674.021,34.57
674.522,34.57
675.024,34.57
675.526,34.57
676.027,34.57
676.529,34.57
677.030,34.57
677.532,34.57
678.033,34.57
678.535,34.57
679.036,34.57
679.538,34.57
680.040,34.57
680.541,34.57
681.042,34.57
681.544,34.57
682.046,34.57
682.547,34.57
683.048,34.57
683.550,34.57
684.052,34.57
684.553,34.59
685.054,34.59
685.556,34.57
686.058,34.57
686.559,34.57
687.060,34.57
687.562,34.57
688.064,34.57
688.565,34.57
689.066,34.57
689.568,34.57
690.070,34.57
690.571,34.57
691.072,34.55
691.574,34.55
692.076,34.57
692.577,34.59
693.078,34.57
693.580,34.55
694.082,34.55
694.584,34.55
695.084,34.55
695.586,34.55
696.088,34.57
696.590,34.55
697.090,34.57
697.592,34.57
698.094,34.57
698.596,34.57
699.096,34.57
699.598,34.57
700.100,34.59
700.602,34.59
701.102,34.59
701.604,34.59
702.106,34.59
702.608,34.59
703.108,34.59
703.610,34.59
704.112,34.59
704.614,34.59
705.114,34.64
705.616,34.59
706.118,34.59
706.620,34.59
707.122,34.59
707.622,34.59
708.124,34.59
708.626,34.57
709.128,34.57
709.628,34.57
710.130,34.57
710.632,34.57
711.134,34.57
711.634,34.57
712.136,34.57
712.638,34.57
713.140,34.59
713.640,34.57
714.142,34.59
714.644,34.57
715.146,34.59
715.647,34.59
716.148,34.59
716.650,34.59
717.152,34.59
